ID_captures;metalica_esq;id_individu;id_uncertain;captura_recaptura;any_naixement;sexe;any;data;localitat;metode2;metode_captura;idEstructura;idCaixaNiu;idCaixa_old;edat_Euring;edat;pvc_d2;pvc_d;tag_esq;tag_esq_old;colorTag;tag_uncertainty;ala;ala_total;pp3;cua;becLlargada;becAlcada;tars;pes;alcada_ou;amplada_ou;volum_ou;crossfostering_dia;crossfostering_caixa;ploma;sang;gps;gps_old
3279;L001813;IND2877;NA;captura;2022;mascle;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.3;7_dies;PVC7R2_1;7R2_1;no;NA;NA;NA;49;NA;NA;NA;NA;NA;32.64;112.2;NA;NA;NA;NA;NA;no;no;no;NA
3338;L001813;IND2877;NA;recaptura;2022;mascle;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.4;14_dies;PVC7R2_1;7R2_1;no;NA;NA;NA;102;NA;NA;NA;NA;NA;42.97;182.7;NA;NA;NA;NA;NA;no;no;no;NA
3414;L001813;IND2877;NA;recaptura;2022;mascle;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.6;21_dies;PVC7R2_1;7R2_1;no;NA;NA;NA;156;NA;NA;NA;NA;NA;45.14;196.2;NA;NA;NA;NA;NA;si;no;no;NA
3280;L001815;IND2878;NA;captura;2022;NA;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.3;7_dies;PVC7LC_1;7LC_1;no;NA;NA;NA;39.5;NA;NA;NA;NA;NA;27.57;92.1;NA;NA;NA;NA;NA;no;no;no;NA
3339;L001815;IND2878;NA;recaptura;2022;NA;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.4;14_dies;PVC7LC_1;7LC_1;no;NA;NA;NA;92.5;NA;NA;NA;NA;NA;40.48;165.1;NA;NA;NA;NA;NA;no;no;no;NA
3416;L001815;IND2878;NA;recaptura;2022;NA;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.6;21_dies;PVC7LC_1;7LC_1;no;NA;NA;NA;145;NA;NA;NA;NA;NA;41.84;168.8;NA;NA;NA;NA;NA;si;no;no;NA
3281;L001812;IND2879;NA;captura;2022;mascle;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.3;7_dies;PVC803_2;803_2;no;NA;NA;NA;41;NA;NA;NA;NA;NA;30.8;115.7;NA;NA;NA;NA;NA;no;no;no;NA
3341;L001812;IND2879;NA;recaptura;2022;mascle;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.4;14_dies;PVC803_2;803_2;no;NA;NA;NA;100;NA;NA;NA;NA;NA;42.6;184.6;NA;NA;NA;NA;NA;no;no;no;NA
3413;L001812;IND2879;NA;recaptura;2022;mascle;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.6;21_dies;PVC803_2;803_2;no;NA;NA;NA;149.5;NA;NA;NA;NA;NA;44.67;200.1;NA;NA;NA;NA;NA;si;no;no;NA
293;RX05661;IND0288;NA;captura;2018;mascle;2018;26/06/2018;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_1;1;1;poll;PVC579;579;7622FD4A68;7622FD4A68;negre;correct;NA;NA;NA;NA;NA;NA;45.55;207.5;NA;NA;NA;NA;NA;si;no;no;NA
3282;L001811;IND2880;NA;captura;2022;femella;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.3;7_dies;PVC7P0_1;7P0_1;no;NA;NA;NA;43;NA;NA;NA;NA;NA;31.16;103.8;NA;NA;NA;NA;NA;no;no;no;NA
3340;L001811;IND2880;NA;recaptura;2022;femella;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.4;14_dies;PVC7P0_1;7P0_1;no;NA;NA;NA;98;NA;NA;NA;NA;NA;40.19;158.8;NA;NA;NA;NA;NA;no;no;no;NA
3412;L001811;IND2880;NA;recaptura;2022;femella;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.6;21_dies;PVC7P0_1;7P0_1;no;NA;NA;NA;149.5;NA;NA;NA;NA;NA;41.01;167.9;NA;NA;NA;NA;NA;si;no;no;NA
3283;L001814;IND2881;NA;captura;2022;NA;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.3;7_dies;PVC7U0_1;7U0_1;no;NA;NA;NA;21;NA;NA;NA;NA;NA;21.72;51.5;NA;NA;NA;NA;NA;no;no;no;NA
3342;L001814;IND2881;NA;recaptura;2022;NA;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.4;14_dies;PVC7U0_1;7U0_1;no;NA;NA;NA;64.5;NA;NA;NA;NA;NA;38.47;135.6;NA;NA;NA;NA;NA;no;no;no;NA
3415;L001814;IND2881;NA;recaptura;2022;NA;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_24;24;1.6;21_dies;PVC7U0_1;7U0_1;no;NA;NA;NA;124.5;NA;NA;NA;NA;NA;43.82;178.2;NA;NA;NA;NA;NA;si;no;no;NA
3284;L001823;IND2882;NA;captura;2022;NA;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.1;7_dies;PVC7N2;7N2;no;NA;NA;NA;29.5;NA;NA;NA;NA;NA;26.83;79.2;NA;NA;NA;NA;NA;no;no;no;NA
3348;L001823;IND2882;NA;recaptura;2022;NA;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.3;14_dies;PVC7N2;7N2;no;NA;NA;NA;80;NA;NA;NA;NA;NA;41.01;142.2;NA;NA;NA;NA;NA;no;no;no;NA
3424;L001823;IND2882;NA;recaptura;2022;NA;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.6;21_dies;PVC7N2;7N2;no;NA;NA;NA;129.5;NA;NA;NA;NA;NA;44.74;162.4;NA;NA;NA;NA;NA;si;no;no;NA
3285;L001822;IND2883;NA;captura;2022;mascle;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.1;7_dies;PVC7NC_1;7NC_1;no;NA;NA;NA;24;NA;NA;NA;NA;NA;23.39;63.1;NA;NA;NA;NA;NA;no;no;no;NA
3349;L001822;IND2883;NA;recaptura;2022;mascle;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.3;14_dies;PVC7NC_1;7NC_1;no;NA;NA;NA;74.5;NA;NA;NA;NA;NA;39.67;131.1;NA;NA;NA;NA;NA;no;no;no;NA
3423;L001822;IND2883;NA;recaptura;2022;mascle;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.6;21_dies;PVC7NC_1;7NC_1;no;NA;NA;NA;125.5;NA;NA;NA;NA;NA;44.3;163.5;NA;NA;NA;NA;NA;si;no;no;NA
3286;L001821;IND2884;NA;captura;2022;mascle;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.1;7_dies;PVC7MC;7MC;no;NA;NA;NA;26;NA;NA;NA;NA;NA;25.94;78.5;NA;NA;NA;NA;NA;no;no;no;NA
3345;L001821;IND2884;NA;recaptura;2022;mascle;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.3;14_dies;PVC7MC;7MC;no;NA;NA;NA;81.5;NA;NA;NA;NA;NA;42.7;159.2;NA;NA;NA;NA;NA;no;no;no;NA
3422;L001821;IND2884;NA;recaptura;2022;mascle;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.6;21_dies;PVC7MC;7MC;no;NA;NA;NA;132.5;NA;NA;NA;NA;NA;45.96;160.6;NA;NA;NA;NA;NA;si;no;no;NA
3287;L001820;IND2885;NA;captura;2022;femella;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.1;7_dies;PVC7X9;7X9;no;NA;NA;NA;26.5;NA;NA;NA;NA;NA;25.94;75.2;NA;NA;NA;NA;NA;no;no;no;NA
3347;L001820;IND2885;NA;recaptura;2022;femella;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.3;14_dies;PVC7X9;7X9;no;NA;NA;NA;63;NA;NA;NA;NA;NA;38.06;96.8;NA;NA;NA;NA;NA;no;no;no;NA
3421;L001820;IND2885;NA;recaptura;2022;femella;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.6;21_dies;PVC7X9;7X9;no;NA;NA;NA;111.5;NA;NA;NA;NA;NA;41.62;144.6;NA;NA;NA;NA;NA;si;no;no;NA
3288;L001824;IND2886;NA;captura;2022;NA;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.1;7_dies;PVC7J7;7J7;no;NA;NA;NA;28;NA;NA;NA;NA;NA;22.89;61.3;NA;NA;NA;NA;NA;no;no;no;NA
3346;L001824;IND2886;NA;recaptura;2022;NA;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.3;14_dies;PVC7J7;7J7;no;NA;NA;NA;74.5;NA;NA;NA;NA;NA;40.75;138;NA;NA;NA;NA;NA;no;no;no;NA
3425;L001824;IND2886;NA;recaptura;2022;NA;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_15;15;1.6;21_dies;PVC7J7;7J7;no;NA;NA;NA;125.5;NA;NA;NA;NA;NA;45.55;157.7;NA;NA;NA;NA;NA;si;no;no;NA
3289;L001818;IND2887;NA;captura;2022;femella;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.2;7_dies;PVC7FV;7FV;no;NA;NA;NA;32;NA;NA;NA;NA;NA;27.48;89.4;NA;NA;NA;NA;NA;no;no;no;NA
3330;L001818;IND2887;NA;recaptura;2022;femella;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.4;14_dies;PVC7FV;7FV;no;NA;NA;NA;85;NA;NA;NA;NA;NA;41.72;148.7;NA;NA;NA;NA;NA;no;no;no;NA
3419;L001818;IND2887;NA;recaptura;2022;femella;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.6;21_dies;PVC7FV;7FV;no;NA;NA;NA;138.5;NA;NA;NA;NA;NA;44.74;179.3;NA;NA;NA;NA;NA;si;no;no;NA
3290;L001816;IND2888;NA;captura;2022;NA;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.2;7_dies;PVC7MA;7MA;no;NA;NA;NA;29;NA;NA;NA;NA;NA;26.11;84;NA;NA;NA;NA;NA;no;no;no;NA
3333;L001816;IND2888;NA;recaptura;2022;NA;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.4;14_dies;PVC7MA;7MA;no;NA;NA;NA;80.5;NA;NA;NA;NA;NA;42.17;167.3;NA;NA;NA;NA;NA;no;no;no;NA
3417;L001816;IND2888;NA;recaptura;2022;NA;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.6;21_dies;PVC7MA;7MA;no;NA;NA;NA;133.5;NA;NA;NA;NA;NA;46.43;189.1;NA;NA;NA;NA;NA;si;no;no;NA
3291;L001817;IND2889;NA;captura;2022;femella;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.2;7_dies;PVC7M9;7M9;no;NA;NA;NA;30.5;NA;NA;NA;NA;NA;26.7;89.9;NA;NA;NA;NA;NA;no;no;no;NA
3331;L001817;IND2889;NA;recaptura;2022;femella;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.4;14_dies;PVC7M9;7M9;no;NA;NA;NA;82;NA;NA;NA;NA;NA;41.45;153.7;NA;NA;NA;NA;NA;no;no;no;NA
3418;L001817;IND2889;NA;recaptura;2022;femella;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.6;21_dies;PVC7M9;7M9;no;NA;NA;NA;135;NA;NA;NA;NA;NA;43.49;170.9;NA;NA;NA;NA;NA;si;no;no;NA
294;RX05745;IND0289;NA;captura;2018;NA;2018;03/07/2018;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1;poll;PVC580;580;761C8AE6CA;761C8AE6CA;vermell;correct;NA;NA;NA;NA;NA;NA;42.23;194.1;NA;NA;NA;NA;NA;si;no;no;NA
3292;L001819;IND2890;NA;captura;2022;mascle;2022;30/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.2;7_dies;PVC7L0;7L0;no;NA;NA;NA;30;NA;NA;NA;NA;NA;26.17;89.7;NA;NA;NA;NA;NA;no;no;no;NA
3332;L001819;IND2890;NA;recaptura;2022;mascle;2022;06/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.4;14_dies;PVC7L0;7L0;no;NA;NA;NA;80;NA;NA;NA;NA;NA;41.32;160.7;NA;NA;NA;NA;NA;no;no;no;NA
3420;L001819;IND2890;NA;recaptura;2022;mascle;2022;13/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_18;18;1.6;21_dies;PVC7L0;7L0;no;NA;NA;NA;135.5;NA;NA;NA;NA;NA;45.26;178.2;NA;NA;NA;NA;NA;si;no;no;NA
3293;L001827;IND2891;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.2;7_dies;PVC7A6;7A6;no;NA;NA;NA;27;NA;NA;NA;NA;NA;26.3;71;NA;NA;NA;NA;NA;no;no;no;NA
3355;L001827;IND2891;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.4;14_dies;PVC7A6;7A6;no;NA;NA;NA;86;NA;NA;NA;NA;NA;42.34;144.1;NA;NA;NA;NA;NA;no;no;no;NA
3428;L001827;IND2891;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.5;21_dies;PVC7A6;7A6;no;NA;NA;NA;131;NA;NA;NA;NA;NA;44.4;152.6;NA;NA;NA;NA;NA;si;no;no;NA
3294;L001829;IND2892;NA;captura;2022;NA;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.2;7_dies;PVC801_1;801_1;no;NA;NA;NA;25;NA;NA;NA;NA;NA;24.46;69.2;NA;NA;NA;NA;NA;no;no;no;NA
3353;L001829;IND2892;NA;recaptura;2022;NA;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.4;14_dies;PVC801_1;801_1;no;NA;NA;NA;82;NA;NA;NA;NA;NA;40.7;152.6;NA;NA;NA;NA;NA;no;no;no;NA
3430;L001829;IND2892;NA;recaptura;2022;NA;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.5;21_dies;PVC801_1;801_1;no;NA;NA;NA;126;NA;NA;NA;NA;NA;43.6;154.2;NA;NA;NA;NA;NA;si;no;no;NA
3295;L001826;IND2893;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.2;7_dies;PVC7P2_1;7P2_1;no;NA;NA;NA;26;NA;NA;NA;NA;NA;26.23;69.6;NA;NA;NA;NA;NA;no;no;no;NA
3357;L001826;IND2893;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.4;14_dies;PVC7P2_1;7P2_1;no;NA;NA;NA;82;NA;NA;NA;NA;NA;41.5;146.8;NA;NA;NA;NA;NA;no;no;no;NA
3427;L001826;IND2893;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.5;21_dies;PVC7P2_1;7P2_1;no;NA;NA;NA;127.5;NA;NA;NA;NA;NA;44.7;150.5;NA;NA;NA;NA;NA;si;no;no;NA
3296;L001828;IND2894;NA;captura;2022;NA;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.2;7_dies;PVC7UA;7UA;no;NA;NA;NA;24.5;NA;NA;NA;NA;NA;23.68;68;NA;NA;NA;NA;NA;no;no;no;NA
3354;L001828;IND2894;NA;recaptura;2022;NA;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.4;14_dies;PVC7UA;7UA;no;NA;NA;NA;80;NA;NA;NA;NA;NA;42.25;153;NA;NA;NA;NA;NA;no;no;no;NA
3429;L001828;IND2894;NA;recaptura;2022;NA;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.5;21_dies;PVC7UA;7UA;no;NA;NA;NA;125.5;NA;NA;NA;NA;NA;44.52;162;NA;NA;NA;NA;NA;si;no;no;NA
3297;L001825;IND2895;NA;captura;2022;mascle;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.2;7_dies;PVC7T8;7T8;no;NA;NA;NA;23;NA;NA;NA;NA;NA;23.83;63.9;NA;NA;NA;NA;NA;no;no;no;NA
3356;L001825;IND2895;NA;recaptura;2022;mascle;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.4;14_dies;PVC7T8;7T8;no;NA;NA;NA;79.5;NA;NA;NA;NA;NA;43.12;159.5;NA;NA;NA;NA;NA;no;no;no;NA
3426;L001825;IND2895;NA;recaptura;2022;mascle;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_13;13;1.5;21_dies;PVC7T8;7T8;no;NA;NA;NA;123.5;NA;NA;NA;NA;NA;46.04;162.6;NA;NA;NA;NA;NA;si;no;no;NA
3298;L001832;IND2896;NA;captura;2022;mascle;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.2;7_dies;PVC7PW;7PW;no;NA;NA;NA;27.5;NA;NA;NA;NA;NA;26.08;83.4;NA;NA;NA;NA;NA;no;no;no;NA
3359;L001832;IND2896;NA;recaptura;2022;mascle;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.4;14_dies;PVC7PW;7PW;no;NA;NA;NA;87;NA;NA;NA;NA;NA;43.66;178.3;NA;NA;NA;NA;NA;no;no;no;NA
3433;L001832;IND2896;NA;recaptura;2022;mascle;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.5;21_dies;PVC7PW;7PW;no;NA;NA;NA;134;NA;NA;NA;NA;NA;46.47;188.1;NA;NA;NA;NA;NA;si;no;no;NA
3299;L001831;IND2897;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.2;7_dies;PVC809;809;no;NA;NA;NA;23.5;NA;NA;NA;NA;NA;22.57;60.6;NA;NA;NA;NA;NA;no;no;no;NA
3363;L001831;IND2897;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.4;14_dies;PVC809;809;no;NA;NA;NA;76;NA;NA;NA;NA;NA;38.18;143.6;NA;NA;NA;NA;NA;no;no;no;NA
3432;L001831;IND2897;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.5;21_dies;PVC809;809;no;NA;NA;NA;121.5;NA;NA;NA;NA;NA;42.52;161.1;NA;NA;NA;NA;NA;si;no;no;NA
3300;NA;IND2898;NA;captura;2022;NA;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.2;7_dies;NA;NA;no;NA;NA;NA;16.5;NA;NA;NA;NA;NA;16.96;34.9;NA;NA;NA;NA;NA;no;no;no;NA
3360;NA;IND2898;NA;recaptura;2022;NA;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.4;14_dies;NA;NA;no;NA;NA;NA;47.5;NA;NA;NA;NA;NA;34.25;79.9;NA;NA;NA;NA;NA;no;no;no;NA
3301;L001833;IND2899;NA;captura;2022;NA;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.2;7_dies;PVC7CM;7CM;no;NA;NA;NA;30;NA;NA;NA;NA;NA;28.13;91.6;NA;NA;NA;NA;NA;no;no;no;NA
3361;L001833;IND2899;NA;recaptura;2022;NA;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.4;14_dies;PVC7CM;7CM;no;NA;NA;NA;91;NA;NA;NA;NA;NA;42.24;165.6;NA;NA;NA;NA;NA;no;no;no;NA
3434;L001833;IND2899;NA;recaptura;2022;NA;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.5;21_dies;PVC7CM;7CM;no;NA;NA;NA;135;NA;NA;NA;NA;NA;44.96;179.9;NA;NA;NA;NA;NA;si;no;no;NA
30;G31418;IND0029;NA;captura;2014;NA;2014;17/06/2014;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_11;11;1;poll;PVC229;229;no;NA;NA;NA;159;NA;NA;NA;NA;NA;45.9;238;NA;NA;NA;NA;NA;si;no;no;NA
295;RX05743;IND0290;NA;captura;2018;NA;2018;03/07/2018;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_18;18;1;poll;PVC581;581;761C8AA495;761C8AA495;vermell;correct;NA;NA;NA;NA;NA;NA;43.52;167;NA;NA;NA;NA;NA;si;no;no;NA
3302;L001830;IND2900;NA;captura;2022;mascle;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.2;7_dies;PVC7P0_2;7P0_2;no;NA;NA;NA;30.5;NA;NA;NA;NA;NA;26.59;90.5;NA;NA;NA;NA;NA;no;no;no;NA
3362;L001830;IND2900;NA;recaptura;2022;mascle;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.4;14_dies;PVC7P0_2;7P0_2;no;NA;NA;NA;92.5;NA;NA;NA;NA;NA;43.58;174.5;NA;NA;NA;NA;NA;no;no;no;NA
3431;L001830;IND2900;NA;recaptura;2022;mascle;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_14;14;1.5;21_dies;PVC7P0_2;7P0_2;no;NA;NA;NA;134.5;NA;NA;NA;NA;NA;45.36;185.8;NA;NA;NA;NA;NA;si;no;no;NA
3303;L001834;IND2901;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.2;7_dies;PVC7U5;7U5;no;NA;NA;NA;29.5;NA;NA;NA;NA;NA;25.4;85.6;NA;NA;NA;NA;NA;no;no;no;NA
3367;L001834;IND2901;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.4;14_dies;PVC7U5;7U5;no;NA;NA;NA;90;NA;NA;NA;NA;NA;40.87;178.4;NA;NA;NA;NA;NA;no;no;no;NA
3435;L001834;IND2901;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.6;21_dies;PVC7U5;7U5;no;NA;NA;NA;136.5;NA;NA;NA;NA;NA;43.34;163.8;NA;NA;NA;NA;NA;si;no;no;NA
3304;NA;IND2902;NA;captura;2022;NA;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.2;7_dies;NA;NA;no;NA;NA;NA;24.5;NA;NA;NA;NA;NA;23.27;70.4;NA;NA;NA;NA;NA;no;no;no;NA
3305;L001836;IND2903;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.2;7_dies;PVC7LV;7LV;no;NA;NA;NA;30;NA;NA;NA;NA;NA;26.79;83.7;NA;NA;NA;NA;NA;no;no;no;NA
3366;L001836;IND2903;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.4;14_dies;PVC7LV;7LV;no;NA;NA;NA;92;NA;NA;NA;NA;NA;39.37;158.7;NA;NA;NA;NA;NA;no;no;no;NA
3437;L001836;IND2903;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.6;21_dies;PVC7LV;7LV;no;NA;NA;NA;137;NA;NA;NA;NA;NA;42.17;161.8;NA;NA;NA;NA;NA;si;no;no;NA
3306;L001835;IND2904;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.2;7_dies;PVC7R1_1;7R1_1;no;NA;NA;NA;31;NA;NA;NA;NA;NA;27.51;84.9;NA;NA;NA;NA;NA;no;no;no;NA
3368;L001835;IND2904;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.4;14_dies;PVC7R1_1;7R1_1;no;NA;NA;NA;93.5;NA;NA;NA;NA;NA;40.76;167.1;NA;NA;NA;NA;NA;no;no;no;NA
3436;L001835;IND2904;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_16;16;1.6;21_dies;PVC7R1_1;7R1_1;no;NA;NA;NA;137.5;NA;NA;NA;NA;NA;42.77;159.3;NA;NA;NA;NA;NA;si;no;no;NA
3307;L001837;IND2905;NA;captura;2022;femella;2022;31/05/2022;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_20;20;1.2;7_dies;PVC807;807;no;NA;NA;NA;31.5;NA;NA;NA;NA;NA;28.6;85.4;NA;NA;NA;NA;NA;no;no;no;NA
3365;L001837;IND2905;NA;recaptura;2022;femella;2022;07/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_20;20;1.4;14_dies;PVC807;807;no;NA;NA;NA;91.5;NA;NA;NA;NA;NA;42.15;167.8;NA;NA;NA;NA;NA;no;no;no;NA
3438;L001837;IND2905;NA;recaptura;2022;femella;2022;14/06/2022;RocaGuilla;recaptura_poll;CaixaNiu;RocaGuilla;RG_20;20;1.5;21_dies;PVC807;807;no;NA;NA;NA;137.5;NA;NA;NA;NA;NA;44.23;166.8;NA;NA;NA;NA;NA;si;no;no;NA
